model,resp_id,orig_idx,domain,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,2.8951969146728516,4,-0.27219077944755554,0.008064579218626022,"[-0.18753947038203478, -0.16070298571139574, -0.003375445492565632, 0.018605370074510574, -0.010484607890248299]","[0.004428737447597086, 0.0018937986897071823, 0.0007898641233623493, 0.0008552228173357435, 0.0003369832320458954]",none,0,- Linux on pSeries
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,1.343423843383789,7,-0.0045792413875460625,0.004267226438969374,"[-0.06630507283677746, 0.0027007925922849347, 0.017884520520705598, 0.02153461931032195, 0.020858570440655706]","[0.0017668129541042227, 0.0009333453191564851, 0.0005435756011138437, 0.00044738842838601807, 0.00013171741206211403]",none,0,- Linux on zSeries - Solaris
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,3.828977346420288,6,-0.07604827731847763,0.008663502521812916,"[0.0026078945957124233, 0.03916999914993843, 0.018871101550757885, 0.007451276915768783, -0.007154858360687892]","[0.004110593659182389, 0.0021332761583228907, 0.0009074212114986343, 0.000807848877836174, 0.00042750618983215344]",none,0,- HP Itanium 2.
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,1.8345931768417358,54,-0.03521818667650223,0.033148620277643204,"[0.02999234033847676, -0.05839339762503557, -0.04506322466315598, -0.0517813426580418, -0.04765897163263246]","[0.015307317215215503, 0.008623535906938033, 0.00269178468161718, 0.0024216111846389714, 0.0022968837876794204]",none,0,"However, the technote mentions that as of 4Q2015, RHEL7 64-bit has now been certified for use with ITCAM for J2EE v7.1.1.0.1 and higher versions. 3."
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,3.7390291690826416,34,0.17490249872207642,0.03239612653851509,"[-0.0023849693465950515, 0.062065536431927124, -0.012015497630379875, 0.008505774268140906, -0.005040586013552349]","[0.017787608946652173, 0.0034715500326135094, 0.0015953320641047492, 0.0009909080872335728, 0.0008337219599070522]",none,0,"The technote also mentions an updated cienv.tar file that is required to be used in the ""<KYJ_INSTALL_IMAGE>/unix"" directory when installing on RHEL7."
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,2.6182987689971924,3,-0.259392112493515,0.003816698445007205,"[-0.03558359543482462, -0.22841022411982217, -0.09828903277715047, -0.09055848916371663, -0.1007090409596761]","[0.0014020133918772142, 0.002276976282397906, 0.0003941446969596048, 0.00037832918072429794, 0.000460855682225277]",none,0,So in summary:
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,0.5360501408576965,23,-0.031349364668130875,0.003853939473628998,"[-0.028844291410084977, -0.0043270632487964695, -0.0076683025083342645, 6.44280415777441e-05, -0.0031002385759442723]","[0.0017201551856052665, 0.001281197417721041, 0.00034441733756150074, 0.00034763553191188964, 0.0003645217207319903]",none,0,- ITCAM for J2EE v7.1.1.0 did not officially support RHEL7.
ragbench_Qwen2.5-0.5B-Instruct,606,606,techqa,1.2647169828414917,8,0.05435303971171379,0.017580999061465263,"[-0.04022426513256505, -0.013231705932412297, -0.025171410699840635, -0.030424895463511348, -0.026430746889673173]","[0.0019003803913619777, 0.0010673189299268415, 0.00016248600695689674, 0.0002350709019083297, 0.00014578018954125582]",none,0,"- Starting from v7.1.1.0.1 and higher, RHEL7 64-bit is now a supported platform."
ragbench_Qwen2.5-0.5B-Instruct,607,607,finqa,1.8854836225509644,27,0.37995612621307373,0.13858522474765778,"[-0.045923065282059486, -0.0682390196032227, -0.05018764844000408, -0.008784211822785437, 0.2538141678863515]","[0.00269791466632375, 0.0023730889570119703, 0.002432721872571198, 0.004407829941269652, 0.07269949762074382]",none,0,"Interest with libor decreased by $239,208 from 1-3 years to 3-5 years."
ragbench_Qwen2.5-0.5B-Instruct,608,608,pubmedqa,1.167876958847046,27,0.2647072970867157,0.0563197061419487,"[0.02719047645479333, 0.007014784647321061, 0.033686320063713575, 0.037748031429617655, 0.030912732909133343]","[0.005687535179063203, 0.004800311003655288, 0.0027642378153932105, 0.0019916235258350483, 0.0038825436120625318]",none,0,"Based on the provided context, it is difficult to definitively determine if direct coronary stenting is the best strategy for long-term outcome."
ragbench_Qwen2.5-0.5B-Instruct,608,608,pubmedqa,0.7462151050567627,30,1.6549626588821411,0.22670435905456543,"[1.6096795922159193, 0.02066952313307411, 0.010094341148760577, 0.01775709646287093, -0.009474945411238878]","[0.20167581653998543, 0.01193883739501113, 0.0035499769761410485, 0.0028209059887747876, 0.0030665211811765404]",none,0,"Some studies suggest that direct coronary stenting has benefits such as lower procedural cost, time, and radiation exposure compared to other approaches like predilatation."
ragbench_Qwen2.5-0.5B-Instruct,608,608,pubmedqa,0.6868422627449036,55,0.9119505882263184,0.1551615297794342,"[0.011931843862905887, 0.9425391746333017, -0.02029559830536362, -0.02426412175670769, -0.004399333526883062]","[0.009019409215267676, 0.1383462033032236, 0.004396148133396722, 0.005910385260915518, 0.002920622973237838]",none,0,"However, the long-term outcome after direct stenting is still less well known, and further research is needed to compare the long-term outcomes of different treatment strategies such as percutaneous transluminal coronary angioplasty with stenting or off-pump coronary artery bypass grafting."
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,1.1960439682006836,42,0.07609354704618454,0.05081654340028763,"[-0.01576535346822268, -0.08608261502623853, 0.08737219698956605, 0.01059550199583793, -0.02008988111479734]","[0.0016229573352548176, 0.009565846477944515, 0.009859181719907692, 0.004237212268198694, 0.001956029139180481]",none,0,"To find the percentage of capital expenditures represented by scalable infrastructure in the cable segment during 2007, we need to calculate the ratio of the scalable infrastructure costs to the total capital expenditures for that year."
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,2.5732972621917725,4,-0.049500346183776855,0.06572839617729187,"[-0.10502388293389231, -0.05971105338539928, -0.280608125613071, 0.0533772719791159, -0.13855629053432494]","[0.004827003373065963, 0.0024085203622234985, 0.0961444663698785, 0.0013176521351851989, 0.005419321409135591]",none,0,From the given data:
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,0.44901156425476074,17,0.775764524936676,0.15113793313503265,"[-0.043485089927665234, -0.020128214090458212, 0.7052146264973357, 0.03871918479875175, 0.02770583932793028]","[0.005086348286541205, 0.011367670778360447, 0.1426094892672689, 0.008748590840121003, 0.004112549055314637]",none,0,- Scalable infrastructure costs in 2007: $1014 million
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,0.04851355403661728,16,0.722955048084259,0.13514414429664612,"[0.016219402720821563, 0.01813696516200025, 0.7059765137927059, 0.013106530665197624, 0.0007265359839720986]","[0.0020998090471024966, 0.009307395084984904, 0.12943010431773772, 0.00098539315556323, 0.0006033275191725807]",none,0,- Total capital expenditures in 2007: $5993 million
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,1.2700769901275635,5,0.11756907403469086,0.022361375391483307,"[-0.031171916425228118, 0.026890893280506135, -0.013443849980831146, 0.09731863215565681, 0.010927075892686844]","[0.0007753160723950713, 0.0004338174709118903, 0.0016251948312856258, 0.0016798917669802905, 0.0015112531153135933]",none,0,"Now, calculate the percentage:"
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,0.12372523546218872,17,-0.04641842842102051,0.00974701251834631,"[-0.0033188534002607305, 0.008304349354576142, -0.0028509267608837143, -0.008758706434010118, 0.01235939971079728]","[0.0002824041765366554, 0.0005130133065800719, 0.0009095541983215834, 0.00062127094099651, 0.000482154219846908]",none,0,Percentage = (Scalable infrastructure costs / Total capital expenditures) * 100
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,0.3541361391544342,27,-0.07396973669528961,0.008139507845044136,"[0.001392313987573154, -0.019830002002655184, -0.04898139525728227, -0.0033129476041722228, 0.0015602612521534967]","[5.520404441641505e-05, 0.00016184944496655117, 0.002441986671375094, 0.0002450196643537681, 8.826148370467813e-05]",none,0,= ($1014 million / $5993 million) * 100 = 16.92%
ragbench_Qwen2.5-0.5B-Instruct,609,609,finqa,0.2448256015777588,28,0.028033718466758728,0.008509106934070587,"[0.005159881480916998, -0.001251307897843747, 0.01131105885708296, 0.030590167350510455, 0.011946304743917478]","[0.0004196935322247392, 0.0010433274554405411, 0.0018944839056201448, 0.0017093378873665546, 0.0005593051034894968]",none,0,"Therefore, scalable infrastructure represented approximately 16.92% of the capital expenditures incurred in the cable segment during 2007."
ragbench_Qwen2.5-0.5B-Instruct,610,610,pubmedqa,1.6827561855316162,33,0.01434738002717495,0.0689752995967865,"[0.014412555939584721, -0.031421455949908486, 0.012466936868832185, -0.07999460758665836, -0.04191687580887584]","[0.024114132741822163, 0.008420530110950867, 0.012428492019754492, 0.0072542828180726104, 0.021256491471784027]",none,0,"Based on the information provided in the context, the key points regarding whether orthopedic surgeons are vigilant enough in addressing pediatric nonaccidental injuries are: 1."
ragbench_Qwen2.5-0.5B-Instruct,610,610,pubmedqa,0.6601452827453613,34,1.5224746465682983,0.24167925119400024,"[0.03178559442612288, 1.4959712158107483, -0.013538932437179884, 0.01839191049143932, -0.002304042008558206]","[0.009877355074018076, 0.2026556708885223, 0.003918579611027941, 0.0035197402900718423, 0.003740938155752193]",none,0,"Orthopedic surgeons play a crucial role in recognizing, treating, and reporting suspected child abuse cases, as they may be the only physicians an abused child encounters. 2."
ragbench_Qwen2.5-0.5B-Instruct,610,610,pubmedqa,0.5770680904388428,40,1.5221797227859497,0.2538222670555115,"[0.008580278988483769, 0.01596237811256742, -0.025052524223883665, 1.2363803539009723, 0.02075022528001682]","[0.0067112397183869636, 0.005092751983455379, 0.014962660378392912, 0.19310390310315598, 0.005439069755881576]",none,0,The study found that 89.2% of participating orthopedic surgeons believed it is their responsibility to raise suspicion of child abuse and refer the child and parents to Child Protection Services. 3.
ragbench_Qwen2.5-0.5B-Instruct,610,610,pubmedqa,0.8657773733139038,64,0.9940178394317627,0.16758322715759277,"[0.003848803595872141, 0.0010235240516180966, 0.220626398687358, 0.8653397956451272, 0.044880337732763564]","[0.005156370376988129, 0.0055709917310649, 0.047213481105148336, 0.13489138575432236, 0.011989648069824721]",none,0,"However, the study also found that less-experienced orthopedic surgeons (with 10 years or less experience) were more likely to try to find out what caused the symptoms in a case of suspected nonaccidental injury (81.5%), compared to more experienced surgeons (61.2%). 4."
ragbench_Qwen2.5-0.5B-Instruct,610,610,pubmedqa,0.5516378283500671,25,2.9478979110717773,0.32969406247138977,"[0.015455493971530813, -0.011046869927376975, 0.07785285134232253, 3.0520954155940854, -0.007823570122855016]","[0.002809249266998677, 0.003882983568288978, 0.015439823064552912, 0.3185550429505429, 0.010098841005120675]",none,0,"Only 35% of the participating orthopedic surgeons had received specific targeted training on ""violence toward minors or helpless reporting obligation law."""
ragbench_Qwen2.5-0.5B-Instruct,611,611,pubmedqa,1.124089241027832,29,0.9252503514289856,0.14781834185123444,"[1.0968231031197477, 0.0023706499176051722, 0.07573933720363882, 0.046928037125577124, 0.09497489241766743]","[0.12739311886738944, 0.010205739807886482, 0.004286533852603591, 0.0022339991940631583, 0.005137876170014634]",none,0,"Routine arthrotomy is still recommended as a treatment for childhood septic arthritis of the shoulder, although scientific evidence supporting this recommendation is lacking."
ragbench_Qwen2.5-0.5B-Instruct,611,611,pubmedqa,0.4132824242115021,18,3.4343717098236084,0.35202154517173767,"[3.0475232052744508, 0.049807265252942066, 0.01537183768070665, 0.01777862259122129, 0.03521817209063253]","[0.3204531527616281, 0.0028275109479586214, 0.002180958369990549, 0.0015484234657934495, 0.004085573287675793]",none,0,"Other suggested alternatives include arthroscopic lavage, serial aspirations, or a mere diagnostic aspiration."
ragbench_Qwen2.5-0.5B-Instruct,611,611,pubmedqa,0.9352054595947266,32,1.0142618417739868,0.18342414498329163,"[0.12122073048578841, 0.3650975354784123, 1.1063782097990043, 0.0012714574886558694, -0.013752037567883235]","[0.04244971799848507, 0.11978883715089239, 0.12946954504664632, 0.006333519425513856, 0.00744168892011654]",none,0,"In a study involving 9 pediatric patients with septic arthritis of the shoulder, one child underwent arthrotomy while the rest recovered normally without any sequelae."
ragbench_Qwen2.5-0.5B-Instruct,611,611,pubmedqa,1.1870383024215698,28,0.16605325043201447,0.05144306272268295,"[0.19863786409405293, 0.2590710717631737, 0.10426937670334675, 0.041165180210685194, -0.07863747412583118]","[0.01943415679350632, 0.02059653357147389, 0.008087375340599985, 0.004634625146577166, 0.008969827015675946]",none,0,"Therefore, although the necessity of routine arthrotomy is uncertain, it continues to be a recommended treatment option for pediatric septic shoulder arthritis."
ragbench_Qwen2.5-0.5B-Instruct,612,612,pubmedqa,1.3193243741989136,45,1.282037615776062,0.17922616004943848,"[0.19595218290172245, -0.023074922217589725, 1.235331140082336, -0.12475145580811942, -0.025900632756545545]","[0.05000806661576007, 0.007051431014381314, 0.11344406222337966, 0.013881976858313768, 0.005731146145066961]",none,0,"Based on the provided context, it can be concluded that the antimicrobial coating agents such as Chloramex, Fucidin, and Terramycin have shown effectiveness in preventing or delaying biofilm formation on a breast implant."
ragbench_Qwen2.5-0.5B-Instruct,612,612,pubmedqa,1.1815729141235352,33,0.8835250735282898,0.15914057195186615,"[0.05529516142558515, 0.016452281220236644, 1.0427721528544542, 0.1317116066659792, 0.04560432350375997]","[0.02188444449159495, 0.009050637425794796, 0.13631690703694016, 0.015385081866782002, 0.004672923732250707]",none,0,The in vitro experiments mentioned in the text demonstrated that the coating of breast implants with these agents did not allow biofilm formation to take place for at least 7 days.
ragbench_Qwen2.5-0.5B-Instruct,612,612,pubmedqa,1.0066962242126465,31,0.40150007605552673,0.05599045380949974,"[0.3954932166811153, -0.013756639774944615, 0.035389996516539304, -0.06505115297619751, -0.011266917622525663]","[0.03030165622886861, 0.0035296157309311813, 0.008185712510851317, 0.007864601456764186, 0.002656682162536629]",none,0,"Therefore, the use of these antimicrobial agents as coatings on breast implants can potentially help prevent biofilm formation by Staphylococcus epidermidis."
ragbench_Qwen2.5-0.5B-Instruct,613,613,finqa,1.0569491386413574,28,0.24457798898220062,0.03455285355448723,"[-0.0018043590479075128, -0.015747588153447265, -0.013302196149717409, 0.020805305992325884, 0.19398264766160928]","[0.001088477871897047, 0.001415982580803237, 0.001498726211241522, 0.002248942538295345, 0.017384159620965938]",none,0,The net cash provided by operating activities increased by 24.5% from 2004 to 2006.
ragbench_Qwen2.5-0.5B-Instruct,614,614,pubmedqa,1.332719326019287,25,0.2506020665168762,0.06707464903593063,"[-0.04794469097605543, -0.05375483920301122, -0.049744156487086, 0.014745745239979442, -0.12388025061722147]","[0.011742774156375617, 0.01046476214076165, 0.00373659964308672, 0.006199516511926504, 0.014647562027289496]",none,0,"Based on the provided information, it can be concluded that consanguinity prevalence does not appear to be decreasing in Saudi Arabia."
ragbench_Qwen2.5-0.5B-Instruct,614,614,pubmedqa,1.0275474786758423,34,0.7840895652770996,0.1691170483827591,"[0.07279601903198507, 0.035413503588321925, 0.65763565903434, -0.05029444492016838, 0.016894469356791033]","[0.019768835349088264, 0.011784917444895, 0.0915480741426356, 0.012837367814295049, 0.007294135192430129]",none,0,"In fact, the study showed that consanguinity rates were higher among the daughters compared to their parents, with a significant number of married women having consanguineous marriages."
ragbench_Qwen2.5-0.5B-Instruct,614,614,pubmedqa,1.5726509094238281,25,0.5036001801490784,0.1286592036485672,"[0.15840013353154064, -0.03718963505705688, -0.06934782113909023, 0.6167361907066333, -0.24014995282568635]","[0.011305325885316506, 0.002702855023635493, 0.015198450964953735, 0.0742762517672304, 0.01922341119099542]",none,0,The correlation between the consanguinity of parents and their daughters also indicates that consanguinity remains a common practice within Saudi families.
ragbench_Qwen2.5-0.5B-Instruct,614,614,pubmedqa,0.9279078245162964,28,1.1654260158538818,0.18640653789043427,"[-0.09736944222744016, -0.10169337389999912, -0.12053444658677595, 1.693820214640945, -0.09602774450826246]","[0.011565028563310875, 0.009070773713570393, 0.009973168826206802, 0.18560065107056442, 0.05461493436797075]",none,0,"Additionally, the study mentioned that consanguinity continues to be a central feature in the Middle East region and that it has shown an increasing trend."
ragbench_Qwen2.5-0.5B-Instruct,614,614,pubmedqa,1.0422203540802002,22,0.2610824704170227,0.029818523675203323,"[0.012200735165151855, 0.004950921836036121, 0.012972867379134683, 0.0019003810516551312, 0.043014412872480534]","[0.0023571713636039767, 0.0020057725767618317, 0.0018825948205677503, 0.002916963818653978, 0.005917854944961867]",none,0,"Therefore, there is no evidence to suggest that consanguinity prevalence is decreasing in Saudis based on the provided context."
ragbench_Qwen2.5-0.5B-Instruct,615,615,techqa,1.0578160285949707,52,0.05812108889222145,0.026919594034552574,"[0.022357591569437736, -0.019736605378975234, -0.005213879672335399, 0.01330212586080174]","[0.01108338324337328, 0.001080654177462529, 0.0012400367654286436, 0.0015170338170550442]",none,0,"To find the details regarding the Security Bulletin for IBM WebSphere MQ Administration command that could cause a denial of service (CVE-2016-8971), you can refer to the original document published by IBM on the IBM Security Bulletin website."
ragbench_Qwen2.5-0.5B-Instruct,615,615,techqa,2.4353036880493164,43,0.19213753938674927,0.029695402830839157,"[0.03691070472150175, 0.03535115770128593, 0.022146893377540375, 0.023601412397489863]","[0.008378830777875792, 0.0014887133014527471, 0.0015388687464977454, 0.0016612343364465422]",none,0,"The bulletin contains information about the vulnerability, its description, CVSS scores, affected products and versions, remediation/fixes, workarounds and mitigations, references, related information, change history, and disclaimer."
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,1.044839859008789,59,0.3415680527687073,0.05795034021139145,"[0.20118571644352568, -0.020914699881020276, 0.040456842857797014, -0.007771747738103332]","[0.03530730854218376, 0.005487730273129874, 0.003339284451404807, 0.0007795010947698386]",none,0,"The total return if $100,000 are invested in S&P 500 in 12/11 and sold in 12/16 would be calculated based on the cumulative total returns provided in the context for S&P 500 index."
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,2.248413324356079,4,0.25891318917274475,0.1032126322388649,"[-0.2062656544148922, 0.21450159698724747, 0.004447773098945618, -0.0376446470618248]","[0.04893277678638697, 0.011821100139059126, 0.010252854437567294, 0.004995801762561314]",none,0,From the data provided:
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,0.5953232645988464,11,-0.1951410323381424,0.022208411246538162,"[-0.13333841157245016, -0.06452402641364395, -0.037061676042040664, -0.03525249108844781]","[0.009494473148275905, 0.004998896078260176, 0.0017466166101588567, 0.0008359243836986769]",none,0,"- Initial investment: $100,000"
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,0.701445996761322,27,0.2753702402114868,0.08242189139127731,"[0.13228729478888218, 0.27152289066921015, 0.03390670031607173, 0.09530927208645691]","[0.03439450401056429, 0.05305568760929789, 0.004112597075138385, 0.0046716656965423275]",none,0,- Cumulative total return for S&P 500 index on 12/11: $100.00
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,0.29047855734825134,27,0.21592338383197784,0.10007880628108978,"[0.06323889852749037, 0.2250309870644371, 0.04897360233897214, 0.05441161632624816]","[0.008452874802037092, 0.10468450090744412, 0.0006307854183397147, 0.00071020416089385]",none,0,- Cumulative total return for S&P 500 index on 12/16: $198.18
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,0.44561997056007385,5,0.042492788285017014,0.00919114239513874,"[0.05224942844361067, -0.023903838731348513, -0.018786955438554288, -0.0009487283416092396]","[0.0020499965528870236, 0.0011421267092373455, 0.00044693162708426827, 0.00028056271403329445]",none,0,To calculate the total return:
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,0.292909175157547,32,0.025671331211924553,0.00895183626562357,"[0.05830705403320735, 0.022993050135255544, -0.021532569301427884, 0.005018484307925064]","[0.0035121530534141243, 0.005633546903865749, 0.0013692796392135165, 0.00022342559643107052]",none,0,"$100,000 x $198.18 / $100.00 = $198,180"
ragbench_Qwen2.5-0.5B-Instruct,616,616,finqa,0.29665321111679077,28,0.026922112330794334,0.0064251599833369255,"[0.017995951426655665, -0.008309598174426875, 0.025223954414351674, -0.009814205084109875]","[0.0016098853221799508, 0.001930840912204904, 0.0006982439618557887, 0.0003724642419180262]",none,0,"Therefore, the total return would be $198,180 if $100,000 were invested in S&P 500 in 12/11 and sold in 12/16."
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,1.4786499738693237,22,-0.060296956449747086,0.05058707296848297,"[-0.06021488607353831, -0.018629790727821026, -0.04652221943326202, -0.06027339305101329, -0.06049855754264916]","[0.0058042240865209364, 0.004043974013238871, 0.003212450924784414, 0.0023278932013184317, 0.0056642848424892445]",none,0,"Based on the given context, the question ""Cross-matched blood in colorectal surgery: a clinical waste?"""
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,0.9262760281562805,5,0.0674930065870285,0.04745117947459221,"[0.05210271663963795, -0.00395793430507183, 0.0098126120865345, -0.002609477937221527, 0.00529773086309433]","[0.0011519017512910067, 0.0008165023391484283, 0.0004383950355986599, 0.00022039736577426084, 0.0012645603041164578]",none,0,can be answered as follows:
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,1.014286994934082,54,1.2614374160766602,0.20276367664337158,"[0.014552770770428146, 0.052351440003214386, 1.2587077361170453, 0.015788800844499445, 0.04577785622923666]","[0.00941007165627994, 0.014392130478995832, 0.14537422552247234, 0.005764533027896524, 0.005717601914749924]",none,0,The study suggests that the current practice of routine pre-operative cross-matching of two units of packed red cells (PRC) for patients undergoing elective laparoscopic colorectal surgery (LCS) may not be the most efficient use of resources. Key points: 1.
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,0.930954098701477,35,0.8983010053634644,0.20500802993774414,"[0.27186008696860103, -0.09191008498809035, -0.14095869958400725, 0.4553993264820227, -0.07555094745891568]","[0.048208336014119724, 0.012147685809941322, 0.030404802271810433, 0.10575773216176977, 0.007240136160310482]",none,0,"Out of the 164 patients, only 21 (13%) were actually transfused, receiving a total of 48 units of blood. 2."
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,0.6930568814277649,38,1.9682936668395996,0.2738625407218933,"[0.10268965196959662, 0.38321633497367946, 0.12728427853902471, 0.5650968659921138, -0.02354292817969843]","[0.026222579565790893, 0.036263765379155634, 0.015913603332657993, 0.11204018050994148, 0.0066897692242348155]",none,0,"The cross-match to transfusion (C:T) ratio for all procedures was 3.4/1, which is higher than the recommended 50% blood usage threshold. 3."
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,1.12275230884552,33,1.550706386566162,0.19412609934806824,"[0.5956550253322348, -0.04752904842396013, -0.03431613863248265, -0.0922640314798407, 0.3263049361888658]","[0.0665464355369102, 0.004901575369331113, 0.00809225663066503, 0.013939962643538214, 0.09313648835615657]",none,0,"The majority (78%) of patients were suitable for electronic issue (EI) of blood, indicating that pre-operative cross-matching may not have been necessary for them."
ragbench_Qwen2.5-0.5B-Instruct,617,617,pubmedqa,0.6953690648078918,7,-0.31219378113746643,0.05299588665366173,"[-0.06439637392759323, -0.01200652654681887, -0.019063223685537065, -0.05010466490473066, -0.03880386906010764]","[0.00326413352117275, 0.005369341553887352, 0.006775567923406405, 0.0016848316632344254, 0.0024362759847593096]",none,0,"These findings suggest that the current practice of routinely cross-matching blood for all elective colorectal resections may be leading to a significant amount of ""clinical waste"" in the form of unused cross-matched blood units."
ragbench_Qwen2.5-0.5B-Instruct,618,618,hotpotqa,0.4591505229473114,36,1.7964662313461304,0.32536202669143677,"[0.06656166738462667, 1.991423278112456, 0.054682523349886956, 0.04697823103641793, 0.055601037068198716]","[0.01032626345898772, 0.3330862027618827, 0.0025169463681512147, 0.004714751622098372, 0.004424657355242643]",none,0,"Income tax in Australia is levied upon three sources of income for individual taxpayers: ""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""."
ragbench_Qwen2.5-0.5B-Instruct,619,619,pubmedqa,0.9260602593421936,17,0.054983850568532944,0.04764941707253456,"[-0.025063385302286512, -0.027014009650883963, -0.017097996192580255, -0.021226632783509558, -0.008387029048582703]","[0.003727486801294082, 0.009038044108753156, 0.0035310854318461628, 0.0074446291946113725, 0.013076252887244396]",none,0,"No, high fasting glucose levels do not suggest nocturnal hypoglycaemia."
ragbench_Qwen2.5-0.5B-Instruct,619,619,pubmedqa,1.2856649160385132,32,0.4527329206466675,0.14207972586154938,"[-0.0429434584068531, -0.1118456409759574, -0.04643632074669313, 0.11431853233932543, -0.01868892748518647]","[0.015146535081100865, 0.023697208153521387, 0.014310447445026853, 0.03773464792851655, 0.014563141998799267]",none,0,"In fact, the data presented in the context shows that fasting glucose levels were significantly lower in patients who experienced hypoglycaemia compared to those who did not."
ragbench_Qwen2.5-0.5B-Instruct,619,619,pubmedqa,1.0976306200027466,48,0.6657766699790955,0.09299302101135254,"[-0.030133947310787335, 0.15130635254574068, 0.18659691475484882, -0.06209304226748221, -0.013020986520814404]","[0.00941223539895475, 0.027001234528108615, 0.023363551319048288, 0.011350973176040688, 0.0076889174552926915]",none,0,"Fasting capillary blood glucose levels were often below 5 mmol/l on nights with evidence of nocturnal hypoglycaemia, indicating that low fasting glucose levels may actually be a predictor of potential nocturnal hypoglycaemia."
ragbench_Qwen2.5-0.5B-Instruct,620,620,pubmedqa,0.9712033867835999,37,0.038289740681648254,0.05724691227078438,"[-0.00297604895677437, 0.02502073233249944, 0.014495917971316885, -0.03906017243620276, 0.018438969948389256]","[0.008531832787241839, 0.006295553528370244, 0.010912333239766776, 0.01605573443509988, 0.012452991290228735]",none,0,"Based on the provided context, continued erlotinib maintenance and salvage radiation for solitary areas of disease progression in selected non-small cell lung cancers has been shown to be a useful strategy."
ragbench_Qwen2.5-0.5B-Instruct,620,620,pubmedqa,1.2724008560180664,38,1.3184999227523804,0.21915026009082794,"[-0.15291895591853014, -0.003615096301425518, -0.004619973192012894, 1.0933472571318577, 0.023576663393645215]","[0.01984680474395131, 0.00564210391650321, 0.019649203734484456, 0.1554547950754089, 0.006224461957381478]",none,0,"The study reported in the context found that all four cases with solitary progression benefited from this approach, with a significant prolongation of progression-free survival and improved overall survival compared to patients with generalized progression."
ragbench_Qwen2.5-0.5B-Instruct,620,620,pubmedqa,1.4137669801712036,20,-0.006431297864764929,0.08220177888870239,"[-0.1121693153261731, -0.19459538263836293, -0.0016706277361663523, 0.048114774784335165, -0.127971625252394]","[0.009342733253652114, 0.0081520802266823, 0.020531750349846334, 0.009289916215129779, 0.010739583099211813]",none,0,This suggests that this strategy may be effective in selected NSCLC patients experiencing solitary areas of disease progression.
ragbench_Qwen2.5-0.5B-Instruct,621,621,hotpotqa,0.8849772214889526,19,-0.05600793659687042,0.031785301864147186,"[0.0268755543342865, -0.06333177935218708, 0.0527697085919116, -0.03221939013287498, 0.009707503712362316]","[0.011597719137482369, 0.016754936132297428, 0.005708735118284829, 0.006046118273604263, 0.024047275721769484]",none,0,"No, K. Subash is from India and Jason Bateman is from the United States."
ragbench_Qwen2.5-0.5B-Instruct,622,622,finqa,0.6868464946746826,36,0.6636879444122314,0.17153441905975342,"[-0.003397388530882179, -0.014718027786936242, -0.03779666941671975, -0.011383412025780772, 0.8424090575204496]","[0.0007071058110454942, 0.001344839782866024, 0.001985461431274871, 0.001009489949682221, 0.16544328262428268]",none,0,"The total property and equipment net in 2006 was $61,535 and in 2005 was $54,533."
ragbench_Qwen2.5-0.5B-Instruct,622,622,finqa,0.319775253534317,32,0.15652324259281158,0.027044083923101425,"[-0.008748205295177058, -0.010141039362224546, -0.01221200650977039, -0.007893587030793014, 0.055449889113702966]","[0.0004395943734074592, 0.0007426655822611039, 0.0006737712749345093, 0.0004757549203624478, 0.009232469374195418]",none,0,"To find the ratio, we divide the total property and equipment net for 2006 by the total property and equipment net for 2005:"
