model,resp_id,orig_idx,domain,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label
ragbench_Qwen2.5-1.5B-Instruct,600,600,pubmedqa,1.4134395122528076,155,0.5291935205459595,0.10683684796094894,"[0.09652943600248393, 0.2692708340144441, 0.06921756206536063, 0.08373333872751544, 0.06918085638032989]","[0.02767647895562143, 0.04366332508602943, 0.011870006755047688, 0.00674672060953482, 0.01601049259330886]",0
ragbench_Qwen2.5-1.5B-Instruct,601,601,pubmedqa,1.0303795337677002,168,0.2796682119369507,0.07850006222724915,"[0.0023358224961200556, 0.01573350967765648, 0.03875625003616906, 0.13338748648008428, -0.006627181185562915]","[0.00657403761914498, 0.013052192148816203, 0.004633011414652867, 0.03889390453817855, 0.005634734622216594]",0
ragbench_Qwen2.5-1.5B-Instruct,602,602,pubmedqa,0.8104929327964783,112,1.3090840578079224,0.24623318016529083,"[0.389391239051471, 0.5369205887875077, 0.6222860166886152, 0.012825707162890458, -0.016543439442508707]","[0.07455472792184459, 0.06927055552163464, 0.0909233508602105, 0.0024980765965600315, 0.005701741602201763]",0
ragbench_Qwen2.5-1.5B-Instruct,603,603,finqa,0.41391873359680176,142,0.373513400554657,0.07615003734827042,"[0.31561247128668674, 0.00016516476323527634, 0.00016516476323527634, 0.0018307338003575148, -0.014268956109271784]","[0.06748791179154162, 0.00038168935356287965, 0.00038168935356287965, 0.0011635122760898673, 0.001505118220114029]",0
ragbench_Qwen2.5-1.5B-Instruct,604,604,pubmedqa,0.6772764921188354,172,1.1836930513381958,0.1746935248374939,"[0.32620165977800486, -0.003328781780954498, 0.17497964562818227, 0.7853739336740633]","[0.058913633688467096, 0.0057826631803169415, 0.02581089738360376, 0.10266898632106636]",0
ragbench_Qwen2.5-1.5B-Instruct,605,605,hotpotqa,0.6249690055847168,23,0.3550269901752472,0.07324371486902237,"[0.018768732656860226, 0.15333442979618153, 0.11281544893509106, 0.1161275051446726, 0.13726704341119647]","[0.008720601942584949, 0.012045848706199413, 0.025149088049635816, 0.0012142143862667392, 0.004127209592375582]",0
ragbench_Qwen2.5-1.5B-Instruct,606,606,techqa,1.8536072969436646,200,0.03906867280602455,0.031349729746580124,"[0.03147266862786637, -0.010958030146466626, -0.01540776835196084, -0.01658637646058196, -0.01930037702233676]","[0.01827450979276648, 0.004020548600323082, 0.0012026158068795213, 0.001097029937683942, 0.0008601354601034928]",0
ragbench_Qwen2.5-1.5B-Instruct,607,607,finqa,2.0081934928894043,27,0.21345369517803192,0.11435222625732422,"[0.01026580482290161, -0.009871471839249824, -0.02039178044975011, 0.004993382841348648, 0.1635879152691578]","[0.001916248663932223, 0.0014669587575958252, 0.001894986440102339, 0.005607849225506706, 0.0991891816093913]",0
ragbench_Qwen2.5-1.5B-Instruct,608,608,pubmedqa,0.7345122694969177,114,0.832392156124115,0.15225106477737427,"[0.5402000504159232, 0.5003814011756571, 0.03218810738122445, 0.0075663722583884235, 0.027382693631944965]","[0.07364817654645864, 0.0717806233909915, 0.005632096899981707, 0.005687727886056673, 0.0039043938187464803]",0
ragbench_Qwen2.5-1.5B-Instruct,609,609,finqa,0.543097198009491,163,0.23412908613681793,0.06168309226632118,"[0.0014804263594521603, 0.004754355689069347, 0.11559303233662062, 0.016862415735378562, 0.0040430664065922535]","[0.0020048083140445905, 0.0029149348073744274, 0.044546422235604906, 0.003640647560299187, 0.0012444074735274073]",0
ragbench_Qwen2.5-1.5B-Instruct,610,610,pubmedqa,0.7510015368461609,200,1.1907994747161865,0.205579474568367,"[0.03381929177881659, 0.19367887605888767, 0.04590444455155421, 0.8082324011559922, -0.019838006048107672]","[0.005297261008109721, 0.026239721124726695, 0.020585013790539383, 0.13350178908311475, 0.004460788494544339]",0
ragbench_Qwen2.5-1.5B-Instruct,611,611,pubmedqa,0.8610396385192871,110,1.1038711071014404,0.1597834676504135,"[0.7433189252986763, 0.10140169963853457, 0.36192679509152764, 0.008971322524650367, -0.0281817230115683]","[0.1028502946180445, 0.03142220763806708, 0.03976514224948253, 0.004977084609663507, 0.006417001424511103]",0
ragbench_Qwen2.5-1.5B-Instruct,612,612,pubmedqa,0.9254228472709656,111,0.8978222608566284,0.1498628407716751,"[0.17978062151902066, -0.032514160387387504, 0.6969435830900025, 0.011333330196214013, -0.013145048047539389]","[0.03622201676298311, 0.009318685189231029, 0.10666723430179995, 0.011552378986981271, 0.0031997387072267318]",0
ragbench_Qwen2.5-1.5B-Instruct,613,613,finqa,1.173085331916809,28,0.1967303454875946,0.03973470255732536,"[0.04585232828308757, -0.0030660659090894376, 0.032758075390899775, 0.016072520073196626, 0.1766424325041953]","[0.005718745132725189, 0.0034715194867637983, 0.005187437153823892, 0.004249526119378645, 0.036253082382911216]",0
ragbench_Qwen2.5-1.5B-Instruct,614,614,pubmedqa,0.9467214941978455,138,0.841988742351532,0.1401205211877823,"[0.013229271003092765, 0.0014518607102142294, 0.12869855041923944, 0.561491028434759, -0.05192976561929062]","[0.010869692122335056, 0.006168576112306897, 0.026831719810043033, 0.07057767728177114, 0.014765860962645169]",0
ragbench_Qwen2.5-1.5B-Instruct,615,615,techqa,1.4349490404129028,96,0.09172319620847702,0.026220271363854408,"[0.035314005380485014, -0.007344637625083787, 0.011026402033274726, 0.013007360875342044]","[0.008859493348993386, 0.0011414073518241086, 0.000556293581752317, 0.0006244534740624808]",0
ragbench_Qwen2.5-1.5B-Instruct,616,616,finqa,0.6348024606704712,200,0.22332186996936798,0.0471530519425869,"[0.06342828278352045, 0.15236541860286593, 0.00036825354152597356, -0.0074951789652402566]","[0.023645456143334798, 0.026916536796635457, 0.00087611416408798, 0.00030834264467829444]",0
ragbench_Qwen2.5-1.5B-Instruct,617,617,pubmedqa,0.7918374538421631,200,1.0234670639038086,0.16567665338516235,"[0.1823095745161344, 0.09600923215320836, 0.32249486617542517, 0.20801589413035798, 0.0965706579404764]","[0.01918341097586448, 0.013469218852027459, 0.041626402040756766, 0.038436711147492586, 0.015520819455109277]",0
ragbench_Qwen2.5-1.5B-Instruct,618,618,hotpotqa,0.4180220365524292,36,1.65849769115448,0.27945154905319214,"[0.03270040193072216, 1.9004074026015587, -0.005601017824220535, 0.013287869690126778, 0.005575061671859455]","[0.0034357538214446017, 0.3022658676656849, 0.002852161442957721, 0.0018306228514701514, 0.001817089091630919]",0
ragbench_Qwen2.5-1.5B-Instruct,619,619,pubmedqa,0.9828975796699524,99,0.5471072793006897,0.10855114459991455,"[-0.006459029785880623, 0.01054642433450681, 0.14489551373125864, 0.025502673034909572, -0.02033028259000211]","[0.0067111278680615115, 0.016223413679533682, 0.01925656671187799, 0.012286200308682526, 0.003977844682151757]",0
ragbench_Qwen2.5-1.5B-Instruct,620,620,pubmedqa,0.9166127443313599,97,0.5799198150634766,0.13635064661502838,"[-0.0710094840861581, -0.01854353618951913, 0.04380878741631725, 0.3121893543750784, -0.0041246222086631385]","[0.010297805327225658, 0.0032930985600715013, 0.01645087943706943, 0.06861704219271288, 0.00555002196417202]",0
ragbench_Qwen2.5-1.5B-Instruct,621,621,hotpotqa,1.07968008518219,19,0.08667352050542831,0.035808369517326355,"[0.02680764387141129, 0.033207884216129684, -0.005627287397816728, 0.026170439035922755, -0.004098506365584112]","[0.003089960966845913, 0.009244490433993155, 0.0016564896502466965, 0.0035980476401451405, 0.002084724866334323]",0
ragbench_Qwen2.5-1.5B-Instruct,622,622,finqa,0.4003143906593323,124,0.23232530057430267,0.052955932915210724,"[0.002997874989051202, 0.003214812725614578, -0.01286518678041155, 0.0075849658965125855, 0.23665400987331323]","[0.0008647582913655029, 0.000398857166780958, 0.0024732732514233784, 0.0008860024398300295, 0.05140968438622723]",0
ragbench_Qwen2.5-1.5B-Instruct,623,623,pubmedqa,0.7057041525840759,189,0.6367223858833313,0.12887808680534363,"[0.10025342157194958, 0.4196616657277802, 0.0030167527520293166, -0.018115564221372272, -0.011377361894748719]","[0.024828711014519132, 0.085093827309172, 0.00282107686818895, 0.0021926511718980747, 0.0013470619510723462]",0
ragbench_Qwen2.5-1.5B-Instruct,624,624,pubmedqa,1.263392686843872,89,0.436565101146698,0.08339078724384308,"[0.08472769661546592, 0.20795242850755039, 0.17124937033979856, 0.01553544389333878]","[0.016412021900730437, 0.04097167425252375, 0.02601296549453057, 0.004505771274970503]",0
ragbench_Qwen2.5-1.5B-Instruct,625,625,pubmedqa,1.2507401704788208,116,0.6218425631523132,0.11984393745660782,"[0.1637269218155646, 0.027668515417195946, -0.0018268414040156931, 0.3819650918547215, -0.02853151028659795]","[0.0236734774546683, 0.017206156601453294, 0.01647440400335055, 0.05116047644708927, 0.002476359692730351]",0
ragbench_Qwen2.5-1.5B-Instruct,626,626,finqa,0.55804842710495,112,0.1620759516954422,0.0732189193367958,"[0.021757384009532643, 0.174589542831898, -0.0035186419787903234, -0.00957941715450618, 0.01223204679778941]","[0.007801821610304975, 0.05994719442123194, 0.0007150075666123103, 0.0006313619793392178, 0.0008675718479675965]",0
ragbench_Qwen2.5-1.5B-Instruct,627,627,techqa,1.0866276025772095,200,0.2070958912372589,0.05450863018631935,"[0.1613239257583109, -0.0037435787015965617, -0.012614244014143879, -0.008204747841509742]","[0.04434162054776316, 0.005731963825242303, 0.0008243925294723908, 0.00044049835401054337]",0
ragbench_Qwen2.5-1.5B-Instruct,628,628,hotpotqa,0.6621166467666626,46,0.3325863480567932,0.07970963418483734,"[-0.03430983895969288, 0.5439381559225022, -0.05578994615200866, -0.015127046069170794]","[0.005465242171295437, 0.07912974974764754, 0.00262025749584955, 0.0005554005087212179]",0
ragbench_Qwen2.5-1.5B-Instruct,629,629,finqa,0.6702211499214172,78,0.15822359919548035,0.0808398649096489,"[-0.024203387189584483, 0.01557915094324413, 0.2073928991336195, 0.017382627697514134, 0.018927747758308938]","[0.0013588925467710549, 0.0003438891608195076, 0.07346426694038381, 0.002097546962378607, 0.00030092019418121325]",0
ragbench_Qwen2.5-1.5B-Instruct,630,630,pubmedqa,0.7245832085609436,200,1.328677773475647,0.19158168137073517,"[0.524012037450716, 0.7415363456253408, 0.12437408915165378, 0.015865949005669792, 0.004642822249237497]","[0.09213847382152206, 0.08973406825346643, 0.029294307376366097, 0.005761667764800791, 0.0025930699908253987]",0
ragbench_Qwen2.5-1.5B-Instruct,631,631,covidqa,0.8214899897575378,39,0.9528008699417114,0.20843635499477386,"[-0.14760086148434753, 1.0735524335028366, 0.015249105171488527, 0.026944510386853766]","[0.02505904209748713, 0.18203485613533607, 0.004598219063889421, 0.0013080627604139384]",0
ragbench_Qwen2.5-1.5B-Instruct,632,632,hotpotqa,1.5829747915267944,17,1.121987223625183,0.12719155848026276,"[0.13418052958406726, 0.003321982394588892, 0.042535691982587144, 0.9318591128034955, 0.1228907829071806]","[0.05370526143044973, 0.009424551446720804, 0.007584208356574355, 0.05902091791101745, 0.05656787806727901]",0
ragbench_Qwen2.5-1.5B-Instruct,633,633,covidqa,0.668134868144989,72,1.8240724802017212,0.27827364206314087,"[0.06567883445341573, 0.28425847352526845, 0.2816254498672556, -0.01919119934675311, 0.2579777151158598]","[0.011992256668898606, 0.05329400232242026, 0.0808740702657676, 0.0024792716011224534, 0.04829653432565964]",0
ragbench_Qwen2.5-1.5B-Instruct,634,634,finqa,0.46399474143981934,153,0.17570744454860687,0.04390401020646095,"[-0.008787313184980062, -0.013501684668416203, -0.004640780557636782, -0.010962186468752995, 0.14058406433805667]","[0.0006079096052973473, 0.0005140523300472373, 0.0003062855502633594, 0.00044393535061408774, 0.04080010635436124]",0
ragbench_Qwen2.5-1.5B-Instruct,635,635,finqa,0.6372030973434448,121,0.23052820563316345,0.07479850202798843,"[-0.0009700872582365535, -0.007640617665872525, -0.012608820944133035, 0.16381621063470816, -0.014488565369282893]","[0.00487429492077255, 0.004743997845316924, 0.004488807669754553, 0.06645807455689663, 0.002899562332614759]",0
ragbench_Qwen2.5-1.5B-Instruct,636,636,finqa,0.8739045858383179,31,0.1282767355442047,0.07579030096530914,"[-0.01497512527239744, 0.03155887448637288, 0.14970784396439651, 0.06282442999787646, 0.03687238412627384]","[0.0013590265304331648, 0.0015972386914735316, 0.07887344267415726, 0.0024121315561402416, 0.001604912837139651]",0
ragbench_Qwen2.5-1.5B-Instruct,637,637,finqa,0.42889195680618286,200,0.01528762374073267,0.03278210759162903,"[-0.011146421402095257, 0.01560105925090511, 0.015419964215541314, 0.010211213289539955, 0.01921743447871677]","[0.00046131301137364745, 0.0008824185223954828, 0.0007191306687672494, 0.02180814471592157, 0.0012465503176364479]",0
ragbench_Qwen2.5-1.5B-Instruct,638,638,techqa,0.8168112635612488,126,-0.05318332836031914,0.05033080279827118,"[-0.00451548975549471, 0.042053466181454176, -0.003998158855196495, -0.017983523303449885]","[0.004248105174604737, 0.010331743905053616, 0.004485594122897622, 0.003630363542359621]",0
ragbench_Qwen2.5-1.5B-Instruct,639,639,pubmedqa,0.9992434978485107,121,0.48900628089904785,0.08499335497617722,"[0.326846819457034, -0.01732861553684828, 0.0022659965812367243, 0.016163166918833977, 0.2061983503810011]","[0.02707371718429779, 0.0026300273753365085, 0.0030438671487487317, 0.006879057500259601, 0.030081364340920968]",0
ragbench_Qwen2.5-1.5B-Instruct,640,640,pubmedqa,0.7840536236763,200,0.7895336747169495,0.1525437980890274,"[0.4810665442763911, 0.22896350630277992, 0.08210032996960194, -0.005887618302274404, -0.006060928075876291]","[0.0889367048181407, 0.04359006126675183, 0.018787167354846587, 0.0023498037865013186, 0.002157902493198889]",0
ragbench_Qwen2.5-1.5B-Instruct,641,641,pubmedqa,0.5889953970909119,70,1.0030028820037842,0.15410493314266205,"[0.11186022476619785, 0.3055488719694105, 0.3900111887728404, 0.06261227364928865]","[0.026428301612959514, 0.038064404267231566, 0.05295072612977866, 0.015798950209069827]",0
ragbench_Qwen2.5-1.5B-Instruct,642,642,finqa,0.7176566123962402,54,0.1726454645395279,0.061683543026447296,"[-0.036717138494151626, -0.043752303924588044, -0.06732785796681061, 0.25740047819012774, -0.06870891956134949]","[0.011863531203828272, 0.011062427987233739, 0.012321332327269795, 0.050524745989189636, 0.012605013545038657]",0
ragbench_Qwen2.5-1.5B-Instruct,643,643,techqa,1.1789482831954956,181,0.2619682550430298,0.0626528337597847,"[0.11740232092073992, -0.0006926853551168826, -0.0018938635545464673, 0.06269039665994947]","[0.02238049238470933, 0.00040223933320877495, 0.0004736759462987542, 0.01291422923085751]",0
ragbench_Qwen2.5-1.5B-Instruct,644,644,finqa,0.7553943991661072,150,0.05802725628018379,0.07460474967956543,"[-0.006011899753214038, 0.006690162391106848, 0.003966888789253365, -0.012103820021408562, -0.009788236484831335]","[0.002020938067964456, 0.0014996091238742792, 0.0020478299653840775, 0.06335105660000256, 0.001805708783750693]",0
ragbench_Qwen2.5-1.5B-Instruct,645,645,pubmedqa,0.9009440541267395,200,0.5110465884208679,0.09352575242519379,"[0.5358102969427, -0.0071372817525110575, 0.010799206556411036, -0.014881583532686022, -0.0040632631398159445]","[0.08189087641729177, 0.007914459998316943, 0.0024408243392421624, 0.0012845783589338832, 0.0009403719799667342]",0
ragbench_Qwen2.5-1.5B-Instruct,647,647,pubmedqa,0.6681617498397827,200,1.0988965034484863,0.17890295386314392,"[0.23809306727405155, 0.005025352324149139, 0.4444033436346413, 0.16811939973807172]","[0.04021188814304159, 0.00576630131234337, 0.06813030929305137, 0.02643121801014888]",0
ragbench_Qwen2.5-1.5B-Instruct,648,648,hotpotqa,1.0375034809112549,20,-0.0551152341067791,0.07676538825035095,"[-0.07086074883627588, 0.21883431312380708, -0.14690603248236583, -0.06407988586870488, -0.060620852978900075]","[0.017858893389075092, 0.008502151667948965, 0.05769608312792655, 0.003628928553715127, 0.00430426740001053]",0
ragbench_Qwen2.5-1.5B-Instruct,649,649,pubmedqa,0.8859604597091675,200,0.510148823261261,0.10215175896883011,"[0.13694898146718018, 0.017679986206770904, 0.1799513354302161, 0.006954588487555782, 0.019200479782339103]","[0.02501772824029084, 0.004145507106894489, 0.03085213957114233, 0.0023080874245132678, 0.0025158915639344847]",0
ragbench_Qwen2.5-1.5B-Instruct,650,650,delucionqa,0.7289177179336548,200,1.2043777704238892,0.20166367292404175,"[-0.035789052586751496, 0.0014420066564480294, 0.010747752243419199, 0.022694101627162126, 0.350686684527268]","[0.01732156450091509, 0.0034222761445853677, 0.0036185981768818466, 0.0036446798653724955, 0.0551144160050859]",0
ragbench_Qwen2.5-1.5B-Instruct,651,651,pubmedqa,1.026330828666687,78,0.8817883133888245,0.13401101529598236,"[0.008869546349790024, -0.08232540032672193, 0.1806917041336938, 0.1510406659221953, -0.04321422180631101]","[0.01009627706073811, 0.012925969171816085, 0.03628442718942947, 0.02510223298330134, 0.007497352389569082]",0
ragbench_Qwen2.5-1.5B-Instruct,652,652,pubmedqa,1.2817686796188354,114,0.8355391621589661,0.16840536892414093,"[0.05013260548821962, 0.1858902061102239, 0.020716327953634487, 0.008774397075660346, 0.5115956460380914]","[0.0147837031822826, 0.03356726586148477, 0.014684639850397536, 0.013278200618548664, 0.044456301707096475]",0
ragbench_Qwen2.5-1.5B-Instruct,653,653,covidqa,0.960748016834259,37,2.3341596126556396,0.322338342666626,"[0.4261909076394167, 1.6489439091064677, 0.04771684317293457, 0.013774750353076268]","[0.04508448218365555, 0.21769847053643832, 0.012377080939306841, 0.003595997584991007]",0
ragbench_Qwen2.5-1.5B-Instruct,654,654,hotpotqa,0.6929704546928406,32,0.7228499054908752,0.1027238667011261,"[0.04510393756754638, 0.02835187878781653, 0.027030803181787633, 0.5210483451078289, 0.3254959244168276]","[0.006616956595415502, 0.006458433486876913, 0.005387763585986249, 0.04681497028310844, 0.045662997634281055]",0
ragbench_Qwen2.5-1.5B-Instruct,655,655,finqa,0.3635350465774536,157,0.16264069080352783,0.03487956151366234,"[-0.0033532790251230467, -0.0036026865608500365, 0.0912090234976172, 0.00035102229260159637, -0.0030170381534155273]","[0.0003588205016141872, 0.00035078396817040297, 0.02478884279515836, 0.0007774085225908675, 0.0005463115529853895]",0
ragbench_Qwen2.5-1.5B-Instruct,656,656,finqa,0.5819564461708069,74,0.5217694640159607,0.13879306614398956,"[0.3910248791015555, -0.017694237048065563, -0.006508632630123651, -0.011375352111845377]","[0.10563877319339714, 0.0017722156333784492, 0.004437715591550778, 0.0018165705628507413]",0
ragbench_Qwen2.5-1.5B-Instruct,657,657,pubmedqa,0.7956494092941284,200,1.3742235898971558,0.21705295145511627,"[0.2079011531875676, 0.10297901007606015, 0.6439251088724631, 0.3426444681833618, 0.20838937999760673]","[0.03612354430364917, 0.01579519485029639, 0.09826279572591147, 0.057536017090326366, 0.03780461981813055]",0
ragbench_Qwen2.5-1.5B-Instruct,658,658,finqa,0.9373275637626648,200,0.018892889842391014,0.03244252875447273,"[0.00989221341483244, -0.0033696062483613786, -0.0053301718930924835, -0.028630606226042802, 0.01163877397330907]","[0.0035997269696412103, 0.004137756806444344, 0.003929898437480972, 0.012172214594253461, 0.005222089471618005]",0
ragbench_Qwen2.5-1.5B-Instruct,659,659,hotpotqa,0.9454914927482605,27,0.533837616443634,0.1195681020617485,"[0.0017260069389185108, 0.6614276210268684, 0.05586089405120152, 0.013437876107302684, 0.04065156168966227]","[0.007574114729550274, 0.12740061447860812, 0.003701319741611331, 0.0032749074951939124, 0.002787080415358829]",0
ragbench_Qwen2.5-1.5B-Instruct,660,660,finqa,0.5444865822792053,199,0.11858250945806503,0.03926074504852295,"[-0.008755284890154216, 0.0732207547301977, -0.014639390165555497, -0.0019502828168633322, -0.006048809198747318]","[0.0005855518077638281, 0.027011576463594058, 0.0012238915059170875, 0.000551402103429214, 0.00018037959922100215]",0
ragbench_Qwen2.5-1.5B-Instruct,661,661,techqa,1.7715182304382324,129,0.03979846090078354,0.02343394048511982,"[-0.03701563370605283, -0.019339774645478716, -0.012351392161316787, -0.003063134495567128, 0.05043218292778402]","[0.006338146605026998, 0.0021231058318915163, 0.0011469894379490509, 0.0011487382956459464, 0.006481154169847294]",0
ragbench_Qwen2.5-1.5B-Instruct,662,662,pubmedqa,0.7290417551994324,101,0.6923331618309021,0.1413743495941162,"[0.004600112660853099, -0.031191146910665137, 0.5901439510826268, -0.06232430982827961]","[0.006013989371154169, 0.00630773691064678, 0.10065331576493923, 0.0069999901800555635]",0
ragbench_Qwen2.5-1.5B-Instruct,663,663,pubmedqa,0.49187034368515015,100,0.48539403080940247,0.06952032446861267,"[0.4456825464960696, -0.013045414245646895, -0.003909958440532079, -0.012870069618511195]","[0.06260919833007424, 0.0009617846165837562, 0.0011453001576582267, 0.0017482343365331587]",0
ragbench_Qwen2.5-1.5B-Instruct,664,664,finqa,0.4921516180038452,200,0.1976766586303711,0.03873823583126068,"[-0.003824109605434387, -0.007789398663132943, 0.10357653044881772, -0.0043053092574314175]","[0.0056037832586402206, 0.0027636548574569986, 0.020111652940986744, 0.0012923797394165603]",0
ragbench_Qwen2.5-1.5B-Instruct,665,665,finqa,0.5049764513969421,188,0.09545999020338058,0.03680790588259697,"[0.09973700690953928, -0.0036432955700276696, -0.004703166946613726, 0.02042889729739091, -0.005805795972033603]","[0.028865790546077998, 0.00021913948345799172, 0.00021215327402390502, 0.0014462708953720366, 0.00043477990901064317]",0
ragbench_Qwen2.5-1.5B-Instruct,666,666,finqa,0.586499035358429,200,0.19020293653011322,0.052528198808431625,"[0.03103538446021503, 0.006447974895443167, 0.14915544526312488, 0.007024673273278949, 0.005993849201393005]","[0.0053817214199350615, 0.0012124888187861416, 0.03597586551230492, 0.0006198764779475852, 0.0010698862551922162]",0
ragbench_Qwen2.5-1.5B-Instruct,667,667,finqa,0.6047994494438171,200,0.14720886945724487,0.04012598097324371,"[-0.006624535705258694, 0.002777330169730874, 0.09599670478116763, -0.0066001823882789875, -0.0012126259712657017]","[0.0013004991142219423, 0.0019460123403942386, 0.03726207838138482, 0.0009203045921856301, 0.001150848736514618]",0
ragbench_Qwen2.5-1.5B-Instruct,668,668,finqa,0.5376771688461304,200,0.15671265125274658,0.031305793672800064,"[0.016297510319679985, 0.01115188275870878, 0.04547747891644804, -0.009115631447240275]","[0.005902184123108327, 0.0010076053075859194, 0.012704889904795492, 0.0007886289840237027]",0
ragbench_Qwen2.5-1.5B-Instruct,669,669,finqa,0.5036327242851257,200,0.1816558688879013,0.04821789264678955,"[0.008924427751143185, -0.004265510948453084, 0.17186761711195914]","[0.0027682807696422173, 0.002559759765644003, 0.040561808526103034]",0
ragbench_Qwen2.5-1.5B-Instruct,670,670,finqa,0.5918332934379578,137,0.25536617636680603,0.07811475545167923,"[-0.01570562882210383, -0.015702693738018525, -0.010584158142128184, 0.26860254940750095, 0.0010855343654559437]","[0.002398963523436363, 0.0019292714941723196, 0.0013870872911923016, 0.06501711568972843, 0.0010755874538006186]",0
ragbench_Qwen2.5-1.5B-Instruct,671,671,covidqa,0.6688715219497681,35,1.4264764785766602,0.18241338431835175,"[0.5372597001191545, 0.017689878504981087, 0.19275219663146084, -0.01011837425716554]","[0.09449818038613428, 0.009697141100910552, 0.013238887004406154, 0.015290047443568256]",0
ragbench_Qwen2.5-1.5B-Instruct,672,672,delucionqa,1.0433083772659302,96,0.5969144105911255,0.14912743866443634,"[0.2496391153698975, 0.07763238949532554, 0.160452891256701, -0.009044765880995934, 0.006432226508385004]","[0.059347832790881704, 0.04327051095266654, 0.027107430012865308, 0.01134195207651345, 0.01022166773311047]",0
ragbench_Qwen2.5-1.5B-Instruct,673,673,pubmedqa,0.9818105697631836,140,0.9844915270805359,0.13676367700099945,"[0.2864355554608019, 0.01067124363124289, 0.20660302305426026, 0.5547334540756765, -0.0068752902087128726]","[0.05573991766474689, 0.007719794382243528, 0.02950668063080388, 0.06779285681550573, 0.005374762629700999]",0
ragbench_Qwen2.5-1.5B-Instruct,674,674,techqa,1.847119927406311,200,0.020139498636126518,0.025564003735780716,"[0.006315936066093855, -0.020719403012908515, 0.0018821241620298678, 0.006996641734212971]","[0.012881042726107808, 0.0025543681583747, 0.0004986607646094398, 0.0019917831132045196]",0
ragbench_Qwen2.5-1.5B-Instruct,675,675,pubmedqa,0.6084804534912109,200,1.100420355796814,0.16432972252368927,"[0.3592282023850952, 0.4161340606016932, 0.2980610884997458, 0.0030625752465505227, 0.0048778503475850245]","[0.05711251236068726, 0.059775026742657396, 0.036466762972205406, 0.0023905109733634512, 0.002069775149789237]",0
ragbench_Qwen2.5-1.5B-Instruct,676,676,finqa,0.5791561603546143,187,0.13615970313549042,0.030171792954206467,"[0.000724533222336003, 0.12332863758481173, 0.012400593918675226, 0.007990659625390051, 0.00918454422752982]","[0.0009009802429821449, 0.026015042722435513, 0.0005048098924375796, 0.0006058024552831596, 0.0006036177587073087]",0
ragbench_Qwen2.5-1.5B-Instruct,677,677,finqa,0.9706573486328125,200,0.10421276092529297,0.021410860121250153,"[0.002033165915699726, 0.001361549150123551, -0.005636046245356852, -0.006909131504231141, 0.02668311128364209]","[0.0013613582908324417, 0.00031009303411426713, 0.00037028987533727076, 0.0031004231572158147, 0.009708857973764662]",0
ragbench_Qwen2.5-1.5B-Instruct,678,678,techqa,1.9438705444335938,193,0.14279977977275848,0.031213903799653053,"[0.02002198495390919, 0.007993723630680162, 0.02173276538947064, 0.008985949262802929, 0.0028889036621721075]","[0.00745571616941297, 0.001955690547308359, 0.003965119039824557, 0.0017703693228934521, 0.0011145551744728701]",0
ragbench_Qwen2.5-1.5B-Instruct,679,679,delucionqa,0.6748259663581848,159,1.6896644830703735,0.2519909739494324,"[-0.001023298998298519, 0.020276854926844366, 0.022775994865221937, 0.28251410201707167, 0.9444931392426494]","[0.004794015679893539, 0.005000021745740637, 0.004973377155776314, 0.044830095066002676, 0.1387912780085617]",0
ragbench_Qwen2.5-1.5B-Instruct,680,680,delucionqa,0.9044390916824341,98,1.155883550643921,0.18164531886577606,"[0.05822356054051518, 0.4441552116636279, 0.5095138739560178, 0.0668491871009402, 0.04854290299512546]","[0.009408037882394638, 0.06493769926421511, 0.050090861534635434, 0.011204278185307802, 0.004787127851170913]",0
ragbench_Qwen2.5-1.5B-Instruct,681,681,finqa,1.3315379619598389,20,0.6700106263160706,0.16090790927410126,"[0.0650980773702031, 0.05306251302245073, 0.9045841205283068, -0.02160533478599973, 0.018543786791269667]","[0.016195599449136466, 0.0027950476773838774, 0.162544786179933, 0.0009236441133737116, 0.0016862503906963865]",0
ragbench_Qwen2.5-1.5B-Instruct,682,682,pubmedqa,0.5818120241165161,100,1.2430312633514404,0.19721169769763947,"[-0.012591080887746102, -0.009909387955010516, -0.00817965161617849, 0.7350632968047285, 0.5080895532331123]","[0.011549502283497617, 0.0014810423279610063, 0.0025349252909605013, 0.11103598703168245, 0.07548333164949923]",0
ragbench_Qwen2.5-1.5B-Instruct,683,683,finqa,0.9105583429336548,101,0.08118639141321182,0.032579608261585236,"[-0.008843427370527141, 0.0032137900185748233, -0.007584308817697975, 0.004954991600963766, 0.034992590594586065]","[0.0013617472748638413, 0.0006545250319210356, 0.0007450611909170353, 0.0019686824641121123, 0.005891492227209596]",0
ragbench_Qwen2.5-1.5B-Instruct,684,684,pubmedqa,0.6571198105812073,200,0.9250810742378235,0.15248633921146393,"[0.027999594005989933, 0.3145061244998732, 0.18641619534090012, 0.0013861784012186718, -0.012056399322571566]","[0.009819869901543684, 0.07465982617688453, 0.03028574382274087, 0.0029520569786203057, 0.0023621647084800658]",0
ragbench_Qwen2.5-1.5B-Instruct,685,685,pubmedqa,0.8241273760795593,67,0.936867356300354,0.1621471345424652,"[0.7381088965345016, -0.03132169728830526, 0.0017415590966550947, -0.010161814776187276]","[0.09348618293071596, 0.03801766739520356, 0.008817071620525432, 0.004209726261536555]",0
