model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-1.5B-Instruct,737,737,1.1425514221191406,58,2.7355711460113525,0.3463411331176758,"[2.459741846228757, 0.02407047319226469, -0.062267512902853296, -0.04982817005224331, 0.02532798578732613]","[0.27241052146533107, 0.002387033810642716, 0.0036292968565423333, 0.013365354260768385, 0.004685779270611898]",0,SeattleCityCouncil_06222015_Res 31594,model_A
tofueval_Qwen2.5-1.5B-Instruct,738,738,0.8048449158668518,101,2.5799813270568848,0.31024861335754395,"[1.4861989866565835, 0.16568888151442202, 0.2037624539931346, 0.45765272262756884, 0.004315762239484414]","[0.15636504143235874, 0.005823964345577539, 0.02685836905756769, 0.062021937420278915, 0.004130977284652959]",1,SeattleCityCouncil_06222015_Res 31594,model_B
tofueval_Qwen2.5-1.5B-Instruct,739,739,0.9599242210388184,58,2.7222111225128174,0.3489517271518707,"[2.1824422972035946, 0.0027120782913949244, 0.1044412150402987, 0.014683213696618371, -0.03870330801472501]","[0.2430395720313817, 0.0028775316244295467, 0.014045086101826452, 0.003740019432762924, 0.004628198770966452]",0,SeattleCityCouncil_06222015_Res 31594,model_C
tofueval_Qwen2.5-1.5B-Instruct,740,740,1.2876696586608887,48,1.114881157875061,0.23101317882537842,"[-0.045046810669058836, 0.005362497985477906, 0.10376530359566989, 0.7153951383941907, -0.007173558453928308]","[0.03132214209995432, 0.0017400268024729826, 0.015995550540785313, 0.10564786470412783, 0.005949618473209739]",0,SeattleCityCouncil_06222015_Res 31594,model_D
tofueval_Qwen2.5-1.5B-Instruct,741,741,0.9400287866592407,110,2.095653533935547,0.3319067060947418,"[1.0681133471223636, -0.0332434046956223, 0.034320754785783884, 0.8724205132232534, -0.04700592951216177]","[0.13196817248995102, 0.002881970293679036, 0.014938111596907014, 0.13366332831223685, 0.005885381752851386]",1,SeattleCityCouncil_06222015_Res 31594,model_E
tofueval_Qwen2.5-1.5B-Instruct,742,742,1.1223753690719604,44,0.987122118473053,0.21784399449825287,"[0.3672146591639334, 0.5894095522903213, 0.014502277774226968, 0.002500473162316749, -0.02128826644333127]","[0.10996761889832514, 0.07016880980801364, 0.0017056729321842051, 0.0012238343172157329, 0.005233895866764856]",0,SeattleCityCouncil_07062020_CB 119814,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,743,743,1.1345345973968506,79,1.8830772638320923,0.2622647285461426,"[0.17415286419746517, 0.7837380303949143, 0.9484326706657572, 0.01408191274379222, -0.0108513514031972]","[0.0531834631344463, 0.0975038604498152, 0.10562998550926533, 0.0016172252551134275, 0.007963960623476108]",0,SeattleCityCouncil_07062020_CB 119814,model_A
tofueval_Qwen2.5-1.5B-Instruct,744,744,0.6233167052268982,138,2.124030590057373,0.3018772006034851,"[1.4433528309562305, 0.6536638801896344, 0.03524867716097778, 0.012507452991788645, 0.019656617014281463]","[0.20002518710922015, 0.10811647026463415, 0.002773448023333664, 0.0012739104638753765, 0.003546733244548001]",0,SeattleCityCouncil_07062020_CB 119814,model_B
tofueval_Qwen2.5-1.5B-Instruct,745,745,0.6579646468162537,106,2.0805599689483643,0.27679622173309326,"[1.4750636187763686, 0.4314381242692657, 0.009661538267741803, 0.004598821454495027, -0.007352475762707159]","[0.19937594949130538, 0.08359731738182574, 0.0014662410083244723, 0.0006200198973373354, 0.003571174066103526]",0,SeattleCityCouncil_07062020_CB 119814,model_C
tofueval_Qwen2.5-1.5B-Instruct,746,746,0.35884198546409607,133,2.3338382244110107,0.3536912798881531,"[1.4420699680652302, 0.7503171939825372, 0.020913932290288113, -0.00179667742065105, -0.004637384062163646]","[0.20573983248459968, 0.14797962215878838, 0.005494114671049738, 0.0008078456873154398, 0.0023519732614570962]",0,SeattleCityCouncil_07062020_CB 119814,model_D
tofueval_Qwen2.5-1.5B-Instruct,747,747,0.9016942381858826,85,1.1621261835098267,0.20697851479053497,"[0.5740831343091165, 0.5425028153402309, 0.022770323690255122, 0.0007059670331192833, 0.011586788446742075]","[0.0998419549185896, 0.08194750136188184, 0.0020803051273254464, 0.0012038575837958459, 0.0053403303341991995]",0,SeattleCityCouncil_07062020_CB 119814,model_E
tofueval_Qwen2.5-1.5B-Instruct,748,748,1.509722113609314,51,1.1584528684616089,0.2392791360616684,"[0.445975350517056, 0.5873883006302183, 0.015260805440572999, -0.007435390607675871, -0.06582017823101897]","[0.09694990851774349, 0.09514830200999973, 0.004815593637288782, 0.001343853291179103, 0.016190132668371274]",0,SeattleCityCouncil_07062020_CB 119814,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,749,749,0.3761933445930481,155,2.486863613128662,0.36014196276664734,"[1.2293592025875113, 1.07549665166366, 0.007684145911961452, 0.0038246246683317415, 0.0347863512451553]","[0.16886931443248965, 0.18506099164923867, 0.0011671419352263647, 0.0006907698485685115, 0.003209714784715391]",0,SeattleCityCouncil_07062020_CB 119814,model_A
tofueval_Qwen2.5-1.5B-Instruct,750,750,0.46983572840690613,124,2.53827166557312,0.3451025187969208,"[1.6086840066197892, 0.6627079970644592, 0.00521639827047693, 0.0048059878028740765, 0.06425719889013283]","[0.2267051627327859, 0.09719180346168023, 0.0013353781268520951, 0.0008430237538120416, 0.007709011825844921]",1,SeattleCityCouncil_07062020_CB 119814,model_B
tofueval_Qwen2.5-1.5B-Instruct,751,751,0.5865796804428101,82,3.1369900703430176,0.3975135087966919,"[1.9563787787522349, 0.6202010928108194, -0.007225114215277533, -0.008323729020847211, -0.030885805097435565]","[0.25815376315461813, 0.09978503786811505, 0.0031258805558090122, 0.0007713686875487793, 0.006541125966999438]",0,SeattleCityCouncil_07062020_CB 119814,model_C
tofueval_Qwen2.5-1.5B-Instruct,752,752,0.9517985582351685,63,1.3071303367614746,0.2354058176279068,"[0.5533406045682828, 0.3781648451825724, -0.016572896677341003, -0.01724834360749579, -0.05737286130043064]","[0.11718092906362255, 0.07595819554842184, 0.0023906321085427236, 0.0008208767996606299, 0.008016141949809256]",0,SeattleCityCouncil_07062020_CB 119814,model_D
tofueval_Qwen2.5-1.5B-Instruct,753,753,0.6685627102851868,99,2.8251049518585205,0.3685721457004547,"[1.4889455217035543, 0.39689991562758076, 0.7125161227347115, 0.0010015381705872845, 0.011184703335535656]","[0.20406891965581284, 0.06549756402484784, 0.08230787156142698, 0.0008599864718860891, 0.004396964847449332]",0,SeattleCityCouncil_07062020_CB 119814,model_E
tofueval_Qwen2.5-1.5B-Instruct,754,754,1.7152193784713745,33,1.3354802131652832,0.23216499388217926,"[0.38015039887007634, 0.6973437990906832, 0.050766811059667925, -0.019218200173451227, -0.03894925308960603]","[0.11290263810935192, 0.07950774000886612, 0.006330908374662393, 0.0017932977971971316, 0.006354660147721777]",0,SeattleCityCouncil_07062020_CB 119814,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,755,755,0.8276939988136292,64,2.1938228607177734,0.3230075240135193,"[1.1852544507892162, 0.5367966933540629, 0.009534245474128511, -0.002994757494775513, 0.009074279290530285]","[0.18990830766165345, 0.08946388222340573, 0.0033363230952403455, 0.0008952321396975549, 0.005210617643498949]",0,SeattleCityCouncil_07062020_CB 119814,model_A
tofueval_Qwen2.5-1.5B-Instruct,756,756,0.24314002692699432,120,2.8027596473693848,0.4025377333164215,"[1.6470365381879675, 0.921077258237104, 0.014204662816518976, 0.0008364124314236203, -0.005370770946168098]","[0.22349745886543435, 0.1649349710965718, 0.0012381702027624898, 0.000490032842403328, 0.0022323934602079968]",0,SeattleCityCouncil_07062020_CB 119814,model_B
tofueval_Qwen2.5-1.5B-Instruct,757,757,0.9595970511436462,101,1.6414330005645752,0.2875971794128418,"[0.6418545123009661, 0.7475586535191102, -0.002787590600661079, 0.00505666115041905, 0.0013477172243472181]","[0.13155783133712554, 0.12837063571925394, 0.003081981989076821, 0.0017888349762571498, 0.0067770791923270745]",0,SeattleCityCouncil_07062020_CB 119814,model_C
tofueval_Qwen2.5-1.5B-Instruct,758,758,0.9079113602638245,60,1.5350425243377686,0.244479238986969,"[0.6092838507363922, 0.5300299227111585, 0.025397418304904325, 0.0029341028549727827, -0.032187013972725255]","[0.11272159701469112, 0.08334808779729883, 0.004412326881614111, 0.000707965701538645, 0.008974118979116005]",0,SeattleCityCouncil_07062020_CB 119814,model_D
tofueval_Qwen2.5-1.5B-Instruct,759,759,0.7301751375198364,95,1.4757643938064575,0.26252952218055725,"[0.6525168294155217, 0.717827182656095, 0.03979940026417209, 0.0020942188398437697, 0.03723958947278956]","[0.1149073259145792, 0.1163931637832703, 0.0036538610801392524, 0.0010080590002985446, 0.0060799444473786934]",0,SeattleCityCouncil_07062020_CB 119814,model_E
tofueval_Qwen2.5-1.5B-Instruct,760,760,2.1074764728546143,52,1.3410086631774902,0.21424736082553864,"[-0.10634720647291172, 0.7366987526928335, 0.025851956392776067, 0.02283414442312138, 0.0037830704484524457]","[0.045899193932751374, 0.11889152608175489, 0.02283519063288745, 0.004294849480582632, 0.005648261260445837]",0,SeattleCityCouncil_08062018_CB 119319,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,761,761,1.491685390472412,41,2.0966999530792236,0.33643049001693726,"[1.1676325130548963, 0.5023621691322726, -0.038711127666075054, -0.029013470258200315, -0.016345849113039126]","[0.2508477343462135, 0.043305695701014994, 0.0014903177574435576, 0.0012348006135963682, 0.004680023874953338]",0,SeattleCityCouncil_08062018_CB 119319,model_A
tofueval_Qwen2.5-1.5B-Instruct,762,762,1.359540581703186,69,1.7987843751907349,0.258396714925766,"[0.6078105372413858, 0.9399112520221788, 0.005944408547688711, 0.0005524076710255189, -0.025391072169862826]","[0.13095360604358205, 0.10234659244588988, 0.002793438794481227, 0.002111211179990805, 0.002743596035570903]",0,SeattleCityCouncil_08062018_CB 119319,model_B
tofueval_Qwen2.5-1.5B-Instruct,763,763,1.3564633131027222,58,1.7944042682647705,0.21898718178272247,"[0.35900929337869203, 1.1269376323176277, 0.02416772413085584, 0.01727544136331838, 0.040569767290435266]","[0.07591947918416704, 0.09033651608959598, 0.0026903571994674573, 0.0019099570680196096, 0.0030737737494495503]",0,SeattleCityCouncil_08062018_CB 119319,model_C
tofueval_Qwen2.5-1.5B-Instruct,764,764,1.106825828552246,107,1.886138677597046,0.27930471301078796,"[0.8013674970444069, 0.714398178584399, -0.0007804513309004667, 0.009492255529555911, 0.4098907805655982]","[0.1283372511010975, 0.08150490195879509, 0.00624821273801674, 0.004192330176349663, 0.06179883308059012]",0,SeattleCityCouncil_08062018_CB 119319,model_D
tofueval_Qwen2.5-1.5B-Instruct,765,765,1.1958041191101074,51,1.9255101680755615,0.2421736866235733,"[0.9882177132154432, 0.6013182300766678, -0.008531331523651412, -0.005013679624301172, 0.00800976768611387]","[0.13788766258421317, 0.07224249285724116, 0.0015016657458171026, 0.0013351958698288346, 0.001738933153366334]",0,SeattleCityCouncil_08062018_CB 119319,model_E
tofueval_Qwen2.5-1.5B-Instruct,766,766,1.8823657035827637,43,1.2522228956222534,0.21048173308372498,"[0.0038925388531466988, 0.5812556935943999, 0.07065665863554513, 0.03155512227115037, 0.04419602573609662]","[0.051836496449839106, 0.12756103187775594, 0.008185370377757038, 0.002222910174967098, 0.005168238676941296]",0,SeattleCityCouncil_08062018_CB 119319,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,767,767,1.4642560482025146,41,1.7106587886810303,0.254038006067276,"[0.6381503448594352, 0.9983425635878065, 0.06949758123345219, 0.05697721913562174, 0.004435500030340114]","[0.11672474580394941, 0.11702360503046909, 0.002504859074361975, 0.002115442841196599, 0.0038748769195376277]",0,SeattleCityCouncil_08062018_CB 119319,model_A
tofueval_Qwen2.5-1.5B-Instruct,768,768,1.260772943496704,52,1.5598269701004028,0.23100750148296356,"[0.5390379466376684, 1.001545977960072, 0.02246962576128471, 0.00887237079237261, 0.005330496923726549]","[0.0837174115018535, 0.12837133689368913, 0.00209069952909256, 0.0019924446773618323, 0.0032388438805569944]",0,SeattleCityCouncil_08062018_CB 119319,model_B
tofueval_Qwen2.5-1.5B-Instruct,769,769,1.3935717344284058,108,2.26139760017395,0.29136162996292114,"[0.5979962748313281, 0.5730549546086102, 0.010585860812574942, 0.014494535424293846, 0.8817938485948683]","[0.11036413350621775, 0.082168207375307, 0.0038011662871874114, 0.0038924729366145686, 0.08877250690057246]",1,SeattleCityCouncil_08062018_CB 119319,model_C
tofueval_Qwen2.5-1.5B-Instruct,770,770,1.0634433031082153,116,1.6747421026229858,0.23008570075035095,"[1.1403710802129856, 0.3294449064492099, 0.012325905630452074, 0.023347128686964425, 0.027048297122166394]","[0.17194112538684217, 0.04279625092612472, 0.005237704455741378, 0.002865732854039724, 0.0030094917768635774]",0,SeattleCityCouncil_08062018_CB 119319,model_D
tofueval_Qwen2.5-1.5B-Instruct,771,771,1.2057100534439087,107,1.8215781450271606,0.24460309743881226,"[0.8557567349106028, 0.7344793294265128, 0.022615431356723868, 0.04495359551221435, 0.0037681637282671165]","[0.10485516526311849, 0.11120164655380453, 0.011791419206783449, 0.008361860940594129, 0.0035193596312670904]",0,SeattleCityCouncil_08062018_CB 119319,model_E
tofueval_Qwen2.5-1.5B-Instruct,772,772,1.318966031074524,32,2.1664538383483887,0.28308945894241333,"[-0.0696467550219495, 1.270585204823874, -0.013850584453848569, -0.0013562605445258669, -0.009531174008316157]","[0.03313212260135856, 0.17646603896878332, 0.002360026881660815, 0.0029312335386322275, 0.00140092126312652]",0,SeattleCityCouncil_08062018_CB 119319,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,773,773,1.2247824668884277,22,2.671369791030884,0.329897403717041,"[-0.10999601325436908, 1.6044764532535654, 0.04525844200179563, 0.04020613397931976, -0.01840229954409138]","[0.03114404917809307, 0.22212706727821735, 0.0027125782780889163, 0.0035451561000586066, 0.001841766642748801]",0,SeattleCityCouncil_08062018_CB 119319,model_A
tofueval_Qwen2.5-1.5B-Instruct,774,774,2.126211166381836,33,1.3458420038223267,0.22497795522212982,"[0.046004737315480736, -0.10754327954738542, -0.004031636062515618, -0.0022487958900235367, 0.8704332265064515]","[0.023707766911050414, 0.04195086754204815, 0.0019566076472267123, 0.004083135552932479, 0.11817284150200782]",1,SeattleCityCouncil_08062018_CB 119319,model_B
tofueval_Qwen2.5-1.5B-Instruct,775,775,1.021903395652771,78,2.264803886413574,0.29825088381767273,"[0.5899008381561427, 1.3661078939824223, -0.0012011699225415494, -0.006193878991232337, 0.011972283956870692]","[0.09440425984907144, 0.17062180765963555, 0.0022333857341779186, 0.0024951080000076256, 0.0026271645542765443]",0,SeattleCityCouncil_08062018_CB 119319,model_C
tofueval_Qwen2.5-1.5B-Instruct,776,776,1.8558908700942993,36,1.1944105625152588,0.1914023607969284,"[0.37939196343844134, 0.43217549987699994, 0.05554969292198722, 0.04708729111169103, 0.07999354826622745]","[0.04767505112685436, 0.08500222745316124, 0.0031052116347862263, 0.0036207900886766867, 0.013956379603211784]",0,SeattleCityCouncil_08062018_CB 119319,model_D
tofueval_Qwen2.5-1.5B-Instruct,777,777,0.9621713757514954,91,2.3071975708007812,0.3231174051761627,"[1.1422100883469133, 0.9361732237398878, -0.0013222285678748849, -0.002725090389543726, -0.012198902693353875]","[0.1735498673890386, 0.12425121974232238, 0.0016891505721682383, 0.0018345231796869344, 0.0019659814901785296]",0,SeattleCityCouncil_08062018_CB 119319,model_E
tofueval_Qwen2.5-1.5B-Instruct,778,778,1.4915372133255005,32,1.0089483261108398,0.19787871837615967,"[0.4448999248108123, 0.0008148446050455505, -0.0012623147968469084, 0.022061933529684552, -0.004526443336317243]","[0.15633110929767646, 0.002549356366525757, 0.0012109544135050498, 0.0009559410203401342, 0.005520701551024132]",0,SeattleCityCouncil_08082016_Res 31690,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,779,779,1.3609607219696045,77,1.303388237953186,0.21378116309642792,"[0.7442099014653366, 0.09016581576877372, 0.03538354910801604, 0.018056198490054843, 0.16565753080175302]","[0.14732389567601692, 0.018523128399687557, 0.003078824404013489, 0.0021624965525309375, 0.02025757493828746]",0,SeattleCityCouncil_08082016_Res 31690,model_A
tofueval_Qwen2.5-1.5B-Instruct,780,780,0.8920485973358154,99,1.726920485496521,0.2806019186973572,"[0.9409049867599146, 0.28331962253827386, 0.5038710677909701, 0.026744368282195848, -0.020904996483975515]","[0.16061765563305622, 0.03366638971860109, 0.06651100490646893, 0.0020101926628030647, 0.003114996583970497]",0,SeattleCityCouncil_08082016_Res 31690,model_B
tofueval_Qwen2.5-1.5B-Instruct,781,781,0.49906376004219055,110,1.8919683694839478,0.24345187842845917,"[1.6629356177465524, 0.006703083167886606, -0.0034318238133147876, 0.004110093744281006, 0.012571907622528173]","[0.21601252994646944, 0.002558621691447756, 0.0016162529897499668, 0.0017119452045609375, 0.005454490719791041]",0,SeattleCityCouncil_08082016_Res 31690,model_C
tofueval_Qwen2.5-1.5B-Instruct,782,782,1.6318567991256714,73,0.9855909943580627,0.17853184044361115,"[0.7216595060186617, 0.050931194893290586, -0.0069993940792612615, 0.005840985755141496, -0.04125716033738409]","[0.118701515967061, 0.012912391101358263, 0.001804056817336895, 0.0010833432974843087, 0.010197570941227552]",1,SeattleCityCouncil_08082016_Res 31690,model_D
tofueval_Qwen2.5-1.5B-Instruct,783,783,0.7782886624336243,154,1.6012647151947021,0.23411022126674652,"[1.3195446069385306, 0.10056510660744353, -0.00029296933959440963, -0.010980860306604681, -0.007230807490960709]","[0.18846295514342343, 0.012379115759552467, 0.004930535874655881, 0.001597709475679376, 0.006276205220093412]",0,SeattleCityCouncil_08082016_Res 31690,model_E
tofueval_Qwen2.5-1.5B-Instruct,784,784,2.1485602855682373,25,1.249528169631958,0.25378453731536865,"[-0.21608832372439793, -0.03167235858127242, 0.4079156890863669, -0.05394406968349358, -0.09495650673867204]","[0.08589564521596003, 0.012273045231095238, 0.06297259857087284, 0.007934980451436787, 0.007445053859457857]",0,SeattleCityCouncil_08082016_Res 31690,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,785,785,1.5255587100982666,70,1.2348660230636597,0.21398642659187317,"[0.7254264090131723, -0.09757581067619217, 0.04947181978979123, 0.17325271539281986, 0.0948862823455134]","[0.10303385239161733, 0.012407059579736921, 0.012698852890650057, 0.027797923196726516, 0.014274773247749855]",0,SeattleCityCouncil_08082016_Res 31690,model_A
tofueval_Qwen2.5-1.5B-Instruct,786,786,0.6386019587516785,73,1.6794637441635132,0.2719478905200958,"[0.23769109988959777, 0.9734756092954354, 0.3732591334713742, 0.006320622494940088, -0.02423165938575824]","[0.04397847648977572, 0.13817113355251606, 0.05651881794839602, 0.004400786878772566, 0.00358311640518781]",0,SeattleCityCouncil_08082016_Res 31690,model_B
tofueval_Qwen2.5-1.5B-Instruct,787,787,1.1646209955215454,55,1.8333104848861694,0.24775783717632294,"[0.7338409765659228, 0.18570930311055814, 0.2640205039620593, -0.04571149679610575, -0.0018623549274955373]","[0.11490414244392676, 0.02974919863641038, 0.037013523292303965, 0.005657763849995686, 0.009299944701473092]",0,SeattleCityCouncil_08082016_Res 31690,model_C
tofueval_Qwen2.5-1.5B-Instruct,788,788,1.2245571613311768,101,2.424190044403076,0.3337136209011078,"[1.4440716587750202, 0.6059971647992726, 0.03203386807963668, -0.025625096772732787, 0.023101173726719916]","[0.1983189293508139, 0.053463626462241835, 0.009705270305288715, 0.0045624198203842465, 0.011095947658304232]",1,SeattleCityCouncil_08082016_Res 31690,model_D
tofueval_Qwen2.5-1.5B-Instruct,789,789,2.0760700702667236,50,0.6440122127532959,0.2055429071187973,"[-0.3505249232483038, 0.009423397583159385, 0.2764314856271085, -0.10261293960706099, -0.07641553603592911]","[0.05170289382799865, 0.013590786870161083, 0.04953750497104352, 0.009718452624495057, 0.009344521744537815]",1,SeattleCityCouncil_08082016_Res 31690,model_E
tofueval_Qwen2.5-1.5B-Instruct,790,790,1.663787841796875,65,1.4999604225158691,0.2215132713317871,"[0.004260442967866905, 0.1315468933142256, 0.21926999805638422, -0.051861869605580486, 0.7060540036808771]","[0.039836289732375005, 0.012414578300600764, 0.036270886128312876, 0.016364369406115797, 0.1047297255185885]",0,SeattleCityCouncil_08082016_Res 31690,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,791,791,0.6423713564872742,156,1.7265630960464478,0.2558150291442871,"[1.00472814023688, 0.16190877378180454, 0.358057588994653, -0.0020826880904474495, 0.10805811750070077]","[0.1480521621379828, 0.03274014364022439, 0.05141709523648676, 0.004472876179477043, 0.014864087852457577]",0,SeattleCityCouncil_08082016_Res 31690,model_A
tofueval_Qwen2.5-1.5B-Instruct,792,792,1.2733532190322876,83,1.4321542978286743,0.2186756134033203,"[0.8502060891800919, 0.034507532652187145, -0.030034830215694214, 0.033582665121213655, 0.016182674322254866]","[0.14070006472327104, 0.015307354174815742, 0.011271844121419844, 0.004465945020526815, 0.009179974604467888]",0,SeattleCityCouncil_08082016_Res 31690,model_B
tofueval_Qwen2.5-1.5B-Instruct,793,793,1.258941888809204,53,0.5671008825302124,0.14156906306743622,"[0.037912597302083836, 0.18501999810006348, -0.03965676943485994, 0.01557005055463996, 0.015617463329723457]","[0.02642115055889591, 0.042598702151495534, 0.01856716785246221, 0.016430850420248427, 0.005287942741799854]",0,SeattleCityCouncil_08082016_Res 31690,model_C
tofueval_Qwen2.5-1.5B-Instruct,794,794,0.8749421238899231,121,1.5381826162338257,0.25016316771507263,"[0.295662778378139, 0.16326920584036592, 0.135044264059999, 0.4501745027872414, 0.4020115703346961]","[0.04934651121812051, 0.027220462529502235, 0.017880876244909357, 0.080595830257923, 0.06788808867172247]",0,SeattleCityCouncil_08082016_Res 31690,model_D
tofueval_Qwen2.5-1.5B-Instruct,795,795,1.6431654691696167,47,1.6953891515731812,0.2288232147693634,"[0.5686000788206931, 0.23783249177846455, -0.0054632284202640186, -0.0023682153283477825, -0.013103850170661277]","[0.14257705974383267, 0.015976919851046913, 0.009857839772125577, 0.003671186691818509, 0.005004895427641423]",0,SeattleCityCouncil_08082016_Res 31690,model_E
tofueval_Qwen2.5-1.5B-Instruct,796,796,2.57122540473938,52,1.2048265933990479,0.23925474286079407,"[0.010040079044231858, 0.6800275159274372, -0.0024847901144172423, -0.015507952755657382, 0.05981921689817682]","[0.011716964267616977, 0.12972045259997544, 0.006201764339213976, 0.008072681240946622, 0.023803130760492983]",0,SeattleCityCouncil_08142017_Res 31764,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,797,797,1.4649457931518555,93,1.835276484489441,0.2925339937210083,"[0.05308038103882404, 1.3595113335177302, -0.012068795648613764, 0.31683987257526486, -0.05955551320534219]","[0.014754898474928913, 0.20428441379310674, 0.004993833537565645, 0.06429019639743137, 0.008576472336586762]",1,SeattleCityCouncil_08142017_Res 31764,model_A
tofueval_Qwen2.5-1.5B-Instruct,798,798,1.0578639507293701,132,2.2291221618652344,0.31613025069236755,"[0.055310362919595776, 1.1764377019224577, 0.012294373637208386, 0.8795177030335501, 0.022524560881196743]","[0.008265904034373356, 0.19636957525576829, 0.004850583967869294, 0.09962412822571266, 0.006653393361029264]",0,SeattleCityCouncil_08142017_Res 31764,model_B
tofueval_Qwen2.5-1.5B-Instruct,799,799,1.812988519668579,65,1.053762435913086,0.24333594739437103,"[-0.020517343276431066, 0.7379254874804666, 0.09338380658748345, 0.3217352230831658, -0.040621268784161654]","[0.009066484481060727, 0.1450053483623868, 0.023493317720224765, 0.08219751132727861, 0.011043952393230519]",1,SeattleCityCouncil_08142017_Res 31764,model_C
tofueval_Qwen2.5-1.5B-Instruct,800,800,1.2279025316238403,111,2.064908981323242,0.2928737699985504,"[0.026739658810756, 1.3218961253645305, 0.36572337987485837, 0.035811135042610846, 0.06608986219702978]","[0.01001449960248514, 0.18061789698451222, 0.04370117042567103, 0.008005436070389633, 0.013723995920026363]",1,SeattleCityCouncil_08142017_Res 31764,model_D
tofueval_Qwen2.5-1.5B-Instruct,801,801,1.5566743612289429,56,1.8462907075881958,0.256862998008728,"[0.2694044596532227, 0.8352957728810517, -0.02257002905974202, 0.6654255257737012, 0.23998406047173507]","[0.0393659885064283, 0.13563997783002638, 0.010616240484182526, 0.06126827334726061, 0.030535659422672064]",0,SeattleCityCouncil_08142017_Res 31764,model_E
tofueval_Qwen2.5-1.5B-Instruct,802,802,2.449737071990967,51,1.2062488794326782,0.2094879150390625,"[0.001801339766768483, 0.6924793624328267, 0.35766341692001064, -0.04698968038770973, 0.07534146199103299]","[0.007645718771474254, 0.14428823718093126, 0.04409747337155625, 0.019699776105782947, 0.012159142109821379]",0,SeattleCityCouncil_08142017_Res 31764,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,803,803,0.9030480980873108,87,2.4253904819488525,0.32294028997421265,"[0.005433850718130915, 1.8466051878359426, 0.003873723898291716, 0.5705341949064389, 0.013727870889726608]","[0.006129083407582302, 0.24966208254793845, 0.008841350549879468, 0.07738767815245912, 0.0042700762510504454]",0,SeattleCityCouncil_08142017_Res 31764,model_A
tofueval_Qwen2.5-1.5B-Instruct,804,804,1.1941243410110474,77,2.2723476886749268,0.2886083424091339,"[0.058991047245104095, 2.1239289514971413, 0.040821986027627384, -0.012973346312790384, 0.002530731620605696]","[0.013506440397698605, 0.26153447943276553, 0.005129919636194197, 0.0086517614479628, 0.005766655424717006]",0,SeattleCityCouncil_08142017_Res 31764,model_B
tofueval_Qwen2.5-1.5B-Instruct,805,805,0.7970874309539795,117,2.0921831130981445,0.3116961717605591,"[7.193431262057235e-06, 1.6282477412054674, 0.45344911333726734, 0.018436721105464463, 0.0018289779998931952]","[0.005755246481686478, 0.26051622898362087, 0.05534685445839908, 0.010005074622669866, 0.0036705734497393533]",1,SeattleCityCouncil_08142017_Res 31764,model_C
tofueval_Qwen2.5-1.5B-Instruct,806,806,0.8692450523376465,72,1.796794056892395,0.24611309170722961,"[0.02656723840163977, 1.3260861454105504, 0.10850665508703766, 0.6377506750221882, 0.019118956435906713]","[0.007393291025442592, 0.17998732267983542, 0.005772211782221525, 0.0692233786315531, 0.004710330491589174]",0,SeattleCityCouncil_08142017_Res 31764,model_D
tofueval_Qwen2.5-1.5B-Instruct,807,807,1.4975346326828003,52,2.6289925575256348,0.3307204246520996,"[0.03600163350011616, 0.7604962262255588, -0.04072924495826905, 1.7420275355151926, -0.013085994688691035]","[0.005764928172276576, 0.09888158144809285, 0.01345948353886902, 0.23958621018111723, 0.016431375158180554]",0,SeattleCityCouncil_08142017_Res 31764,model_E
tofueval_Qwen2.5-1.5B-Instruct,808,808,2.4596688747406006,57,1.2604918479919434,0.26125001907348633,"[-0.11434030071464613, 0.7312674104775253, 0.4164411548235078, -0.10605874034094118, 0.04406318781905595]","[0.009391794954258091, 0.1868358921512896, 0.054528798928817866, 0.006394159620070065, 0.00437239705321477]",0,SeattleCityCouncil_08142017_Res 31764,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,809,809,1.279192328453064,92,2.0550179481506348,0.26247328519821167,"[0.019015421415173005, 1.7559276552049636, 0.01089787408802848, -0.006104698568774241, 0.022648327932153694]","[0.008783627297668278, 0.21819474987790707, 0.003999175206731904, 0.005554784567352825, 0.018373217419724842]",0,SeattleCityCouncil_08142017_Res 31764,model_A
tofueval_Qwen2.5-1.5B-Instruct,810,810,1.2498271465301514,62,1.3970972299575806,0.2291584610939026,"[-0.0044562305866425195, 1.1932792229382623, -0.009632502809249526, -0.007310684989093833, 0.020582079132568213]","[0.008412937902404894, 0.20086078067129898, 0.0020171972732419643, 0.0019748650935894367, 0.003816636984817207]",0,SeattleCityCouncil_08142017_Res 31764,model_B
